experiment,ID,trial,question,choice_1,choice_2,choice_3,choice_4,mentalization,physical,movement,context,response_type,response,RT,ACC
sat_mc_2_with_sound,MX103,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,10.1398,1
sat_mc_2_with_sound,MX103,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,context,2,11.4744,0
sat_mc_2_with_sound,MX103,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,10.4761,1
sat_mc_2_with_sound,MX103,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,movement,3,5.465,0
sat_mc_2_with_sound,MX103,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,physical,1,5.1161,0
sat_mc_2_with_sound,MX101,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,7.1318,1
sat_mc_2_with_sound,MX101,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,4.1088,1
sat_mc_2_with_sound,MX101,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,7.9741,1
sat_mc_2_with_sound,MX101,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,3.498,1
sat_mc_2_with_sound,MX101,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,18.4174,1
sat_mc_2_with_sound,MX101,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,4.2085,1
sat_mc_2_with_sound,ASD109,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,physical,1,10.7134,0
sat_mc_2_with_sound,ASD109,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,10.3659,1
sat_mc_2_with_sound,ASD109,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,11.6015,1
sat_mc_2_with_sound,ASD109,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,physical,4,12.973,0
sat_mc_2_with_sound,ASD109,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,context,4,28.0354,0
sat_mc_2_with_sound,ASD109,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,physical,1,10.5277,0
sat_mc_2_with_sound,KO101,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,movement,3,10.0518,0
sat_mc_2_with_sound,KO101,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,movement,1,13.8105,0
sat_mc_2_with_sound,KO101,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,7.219,1
sat_mc_2_with_sound,KO101,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,9.2812,1
sat_mc_2_with_sound,KO101,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,20.2895,1
sat_mc_2_with_sound,KO101,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,8.0628,1
sat_mc_2_with_sound,ASD110,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,10.6708,1
sat_mc_2_with_sound,ASD110,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,9.805599998,1
sat_mc_2_with_sound,ASD110,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,physical,4,4.467799999,0
sat_mc_2_with_sound,ASD110,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,11.304,1
sat_mc_2_with_sound,ASD110,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,16.0108,1
sat_mc_2_with_sound,ASD110,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,2.943399998,1
sat_mc_2_with_sound,KO102,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,physical,1,15.242,0
sat_mc_2_with_sound,KO102,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,movement,1,11.3949,0
sat_mc_2_with_sound,KO102,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,movement,3,12.7249,0
sat_mc_2_with_sound,KO102,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,physical,4,11.3936,0
sat_mc_2_with_sound,KO102,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,movement,3,17.4899,0
sat_mc_2_with_sound,KO102,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,physical,1,11.0408,0
sat_mc_2_with_sound,ASD105,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,physical,1,4.5379,0
sat_mc_2_with_sound,ASD105,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,10.252,1
sat_mc_2_with_sound,ASD105,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,context,2,11.4108,0
sat_mc_2_with_sound,ASD105,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,physical,4,6.852,0
sat_mc_2_with_sound,ASD105,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,physical,2,26.0622,0
sat_mc_2_with_sound,ASD105,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,physical,1,3.574,0
sat_mc_2_with_sound,ASD112,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,10.1145,1
sat_mc_2_with_sound,ASD112,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,10.2053,1
sat_mc_2_with_sound,ASD112,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,10.8677,1
sat_mc_2_with_sound,ASD112,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,11.4256,1
sat_mc_2_with_sound,ASD112,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,context,4,20.5999,0
sat_mc_2_with_sound,ASD112,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,10.3338,1
sat_mc_2_with_sound,ADHD120,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,17.9357,1
sat_mc_2_with_sound,ADHD120,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,11.1893,1
sat_mc_2_with_sound,ADHD120,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,11.0057,1
sat_mc_2_with_sound,ADHD120,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,12.106,1
sat_mc_2_with_sound,ADHD120,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,physical,2,44.1869,0
sat_mc_2_with_sound,ADHD120,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,movement,2,32.8821,0
sat_mc_2_with_sound,ASD103,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,physical,1,4.3037,0
sat_mc_2_with_sound,ASD103,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,6.2442,1
sat_mc_2_with_sound,ASD103,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,5.5926,1
sat_mc_2_with_sound,ASD103,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,10.5093,1
sat_mc_2_with_sound,ASD103,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,8.5606,1
sat_mc_2_with_sound,ASD103,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,physical,1,3.5693,0
sat_mc_2_with_sound,ADHD121,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,context,4,16.422,0
sat_mc_2_with_sound,ADHD121,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,29.666,1
sat_mc_2_with_sound,ADHD121,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,physical,4,14.981,0
sat_mc_2_with_sound,ADHD121,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,13.734,1
sat_mc_2_with_sound,ADHD121,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,movement,3,49.858,0
sat_mc_2_with_sound,ADHD121,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,9.791,1
sat_mc_2_with_sound,ASD129,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,physical,1,15.1995,0
sat_mc_2_with_sound,ASD129,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,context,2,14.8928,0
sat_mc_2_with_sound,ASD129,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,15.323,1
sat_mc_2_with_sound,ASD129,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,5.7157,1
sat_mc_2_with_sound,ASD129,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,physical,2,19.5967,0
sat_mc_2_with_sound,ASD129,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,movement,2,14.7669,0
sat_mc_2_with_sound,ASD128,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,physical,1,11.2025,0
sat_mc_2_with_sound,ASD128,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,17.2685,1
sat_mc_2_with_sound,ASD128,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,physical,4,12.2257,0
sat_mc_2_with_sound,ASD128,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,12.4039,1
sat_mc_2_with_sound,ASD128,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,29.6151,1
sat_mc_2_with_sound,ASD128,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,7.6548,1
sat_mc_2_with_sound,ASD118,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,7.545,1
sat_mc_2_with_sound,ASD118,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,9.4649,1
sat_mc_2_with_sound,ASD118,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,physical,4,8.0292,0
sat_mc_2_with_sound,ASD118,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,7.7746,1
sat_mc_2_with_sound,ASD118,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,22.6,1
sat_mc_2_with_sound,ASD118,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,4.8311,1
sat_mc_2_with_sound,ASD131,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,10.3622,1
sat_mc_2_with_sound,ASD131,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,11.1246,1
sat_mc_2_with_sound,ASD131,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,physical,4,11.3328,0
sat_mc_2_with_sound,ASD131,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,14.2831,1
sat_mc_2_with_sound,ASD131,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,20.1226,1
sat_mc_2_with_sound,ASD131,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,4.5574,1
sat_mc_2_with_sound,MX108,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,11.4955,1
sat_mc_2_with_sound,MX108,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,27.716,1
sat_mc_2_with_sound,MX108,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,13.8346,1
sat_mc_2_with_sound,MX108,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,12.8613,1
sat_mc_2_with_sound,MX108,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,context,4,23.7294,0
sat_mc_2_with_sound,MX108,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,10.2049,1
sat_mc_2_with_sound,MX110,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,10.976,1
sat_mc_2_with_sound,MX110,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,10.997,1
sat_mc_2_with_sound,MX110,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,11.514,1
sat_mc_2_with_sound,MX110,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,12.379,1
sat_mc_2_with_sound,MX110,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,mentalization,1,19.027,1
sat_mc_2_with_sound,MX110,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,physical,1,25.894,0
sat_mc_2_with_sound,MX111,3,Mit csinál az ovális és a téglalap?,Összeütköznek,Vitatkoznak,Táncolnak,Játszanak,2,1,3,4,mentalization,2,10.7692,1
sat_mc_2_with_sound,MX111,4,Miért megy a háromszög a sarokba?,Mert örül,Aludni,Mert oda jobban oda illik,Mert meg van rémülve,4,3,1,2,mentalization,4,11.0491,1
sat_mc_2_with_sound,MX111,5,Miért megy el a téglalap?,Mert dühös,Mert keres valamit,Mert boldog,"Azért, hogy csak ketten maradjanak itt",1,4,3,2,mentalization,1,15.6101,1
sat_mc_2_with_sound,MX111,6,Miért megy oda az ovális a háromszöghöz?,Hogy leszidja,Hogy veszekedjenek,Hogy megnyugtassa,Hogy közel legyenek egymáshoz,3,4,2,1,mentalization,3,16.1568,1
sat_mc_2_with_sound,MX111,9,Miért van a téglalap a háromszög és az ovális között?,Hogy elzárja a háromszöget az oválistól,Hogy ugyanakkora távolságra legyenek egymástól.,Hogy az ovális tudjon játszani,Mert a háromszög fél az oválistól,1,2,3,4,context,4,20.7358,0
sat_mc_2_with_sound,MX111,13,Mit csinál a háromszög?,A nagy téglalapon kívülre megy,Táncol,Vitatkozik,Menekül,4,1,2,3,mentalization,4,12.6806,1
